"Appliances_energy_use_Wh","Temperature_outside_celsius"
50,1.15E+00
50,8.67E-01
50,5.83E-01
60,3.00E-01
60,2.67E-01
50,2.33E-01
50,2.00E-01
40,1.67E-01
50,1.33E-01
50,1.00E-01
50,2.17E-01
50,3.33E-01
50,4.50E-01
50,5.67E-01
50,6.83E-01
50,8.00E-01
40,6.17E-01
40,4.33E-01
50,2.50E-01
50,6.67E-02
50,-1.17E-01
50,-3.00E-01
30,-4.50E-01
50,-6.00E-01
40,-7.50E-01
50,-9.00E-01
40,-1.05E+00
50,-1.20E+00
50,-1.12E+00
60,-1.03E+00
50,-9.50E-01
50,-8.67E-01
40,-7.83E-01
50,-7.00E-01
40,-8.50E-01
60,-1.00E+00
50,-1.15E+00
50,-1.30E+00
50,-1.45E+00
50,-1.60E+00
40,-1.50E+00
50,-1.40E+00
40,-1.30E+00
50,-1.20E+00
40,-1.10E+00
40,-1.00E+00
30,-1.25E+00
30,-1.50E+00
40,-1.75E+00
50,-2.00E+00
40,-2.25E+00
70,-2.50E+00
90,-2.55E+00
50,-2.60E+00
60,-2.65E+00
40,-2.70E+00
80,-2.75E+00
50,-2.80E+00
40,-2.43E+00
40,-2.07E+00
40,-1.70E+00
40,-1.33E+00
40,-9.67E-01
70,-6.00E-01
90,-2.33E-01
60,1.33E-01
80,5.00E-01
90,8.67E-01
50,1.23E+00
60,1.60E+00
80,2.20E+00
50,2.80E+00
60,3.40E+00
60,4.00E+00
50,4.60E+00
30,5.20E+00
40,5.35E+00
70,5.50E+00
80,5.65E+00
120,5.80E+00
40,5.95E+00
70,6.10E+00
40,6.12E+00
50,6.13E+00
50,6.15E+00
50,6.17E+00
50,6.18E+00
50,6.20E+00
140,6.17E+00
60,6.13E+00
240,6.10E+00
200,6.07E+00
230,6.03E+00
90,6.00E+00
190,6.07E+00
90,6.13E+00
90,6.20E+00
80,6.27E+00
80,6.33E+00
230,6.40E+00
420,6.40E+00
150,6.40E+00
80,6.40E+00
90,6.40E+00
110,6.40E+00
100,6.40E+00
100,6.33E+00
100,6.27E+00
80,6.20E+00
70,6.13E+00
80,6.07E+00
70,6.00E+00
80,5.80E+00
90,5.60E+00
80,5.40E+00
80,5.20E+00
80,5.00E+00
90,4.80E+00
100,4.62E+00
90,4.43E+00
110,4.25E+00
120,4.07E+00
100,3.88E+00
190,3.70E+00
100,3.45E+00
100,3.20E+00
90,2.95E+00
70,2.70E+00
90,2.45E+00
80,2.20E+00
110,2.05E+00
120,1.90E+00
120,1.75E+00
160,1.60E+00
120,1.45E+00
110,1.30E+00
120,1.28E+00
110,1.27E+00
110,1.25E+00
110,1.23E+00
90,1.22E+00
110,1.20E+00
90,1.18E+00
70,1.17E+00
80,1.15E+00
80,1.13E+00
70,1.12E+00
90,1.10E+00
90,9.83E-01
60,8.67E-01
60,7.50E-01
50,6.33E-01
70,5.17E-01
60,4.00E-01
70,3.67E-01
60,3.33E-01
60,3.00E-01
50,2.67E-01
50,2.33E-01
20,2.00E-01
30,3.50E-01
20,5.00E-01
40,6.50E-01
60,8.00E-01
50,9.50E-01
50,1.10E+00
40,1.08E+00
40,1.07E+00
40,1.05E+00
50,1.03E+00
50,1.02E+00
60,1.00E+00
50,9.17E-01
50,8.33E-01
40,7.50E-01
30,6.67E-01
30,5.83E-01
20,5.00E-01
40,3.50E-01
50,2.00E-01
50,5.00E-02
50,-1.00E-01
50,-2.50E-01
50,-4.00E-01
50,-5.00E-01
40,-6.00E-01
50,-7.00E-01
50,-8.00E-01
50,-9.00E-01
50,-1.00E+00
40,-9.33E-01
40,-8.67E-01
30,-8.00E-01
20,-7.33E-01
30,-6.67E-01
70,-6.00E-01
80,-6.00E-01
60,-6.00E-01
40,-6.00E-01
40,-6.00E-01
80,-6.00E-01
210,-6.00E-01
260,-2.50E-01
180,1.00E-01
80,4.50E-01
60,8.00E-01
70,1.15E+00
110,1.50E+00
350,1.75E+00
250,2.00E+00
130,2.25E+00
100,2.50E+00
100,2.75E+00
100,3.00E+00
90,3.25E+00
100,3.50E+00
80,3.75E+00
80,4.00E+00
270,4.25E+00
770,4.50E+00
540,4.65E+00
360,4.80E+00
300,4.95E+00
270,5.10E+00
250,5.25E+00
230,5.40E+00
210,5.52E+00
160,5.63E+00
70,5.75E+00
80,5.87E+00
350,5.98E+00
710,6.10E+00
450,6.03E+00
350,5.97E+00
280,5.90E+00
300,5.83E+00
250,5.77E+00
230,5.70E+00
110,5.52E+00
60,5.33E+00
60,5.15E+00
300,4.97E+00
290,4.78E+00
250,4.60E+00
230,4.60E+00
220,4.60E+00
130,4.60E+00
80,4.60E+00
80,4.60E+00
80,4.60E+00
70,4.67E+00
80,4.73E+00
70,4.80E+00
80,4.87E+00
90,4.93E+00
90,5.00E+00
80,4.92E+00
80,4.83E+00
80,4.75E+00
100,4.67E+00
90,4.58E+00
100,4.50E+00
110,4.25E+00
720,4.00E+00
530,3.75E+00
100,3.50E+00
100,3.25E+00
90,3.00E+00
90,2.88E+00
100,2.77E+00
130,2.65E+00
120,2.53E+00
120,2.42E+00
130,2.30E+00
130,2.22E+00
130,2.13E+00
160,2.05E+00
90,1.97E+00
100,1.88E+00
90,1.80E+00
60,1.85E+00
70,1.90E+00
50,1.95E+00
70,2.00E+00
80,2.05E+00
70,2.10E+00
70,2.12E+00
60,2.13E+00
60,2.15E+00
70,2.17E+00
60,2.18E+00
60,2.20E+00
60,2.17E+00
60,2.13E+00
60,2.10E+00
60,2.07E+00
40,2.03E+00
30,2.00E+00
30,1.97E+00
30,1.93E+00
40,1.90E+00
50,1.87E+00
50,1.83E+00
40,1.80E+00
60,1.78E+00
50,1.77E+00
50,1.75E+00
50,1.73E+00
40,1.72E+00
40,1.70E+00
40,1.68E+00
40,1.67E+00
50,1.65E+00
50,1.63E+00
30,1.62E+00
30,1.60E+00
20,1.57E+00
40,1.53E+00
40,1.50E+00
60,1.47E+00
40,1.43E+00
50,1.40E+00
60,1.25E+00
50,1.10E+00
40,9.50E-01
40,8.00E-01
50,6.50E-01
50,5.00E-01
40,6.00E-01
50,7.00E-01
50,8.00E-01
50,9.00E-01
50,1.00E+00
10,1.10E+00
20,1.10E+00
30,1.10E+00
40,1.10E+00
60,1.10E+00
50,1.10E+00
70,1.10E+00
70,1.05E+00
40,1.00E+00
40,9.50E-01
50,9.00E-01
40,8.50E-01
40,8.00E-01
80,9.33E-01
60,1.07E+00
300,1.20E+00
70,1.33E+00
360,1.47E+00
170,1.60E+00
330,1.78E+00
210,1.97E+00
310,2.15E+00
350,2.33E+00
140,2.52E+00
90,2.70E+00
400,2.83E+00
230,2.97E+00
60,3.10E+00
70,3.23E+00
80,3.37E+00
70,3.50E+00
60,3.72E+00
50,3.93E+00
30,4.15E+00
40,4.37E+00
50,4.58E+00
390,4.80E+00
410,4.87E+00
630,4.93E+00
450,5.00E+00
420,5.07E+00
370,5.13E+00
170,5.20E+00
70,5.27E+00
60,5.33E+00
60,5.40E+00
70,5.47E+00
70,5.53E+00
60,5.60E+00
70,5.67E+00
60,5.73E+00
40,5.80E+00
40,5.87E+00
130,5.93E+00
40,6.00E+00
50,5.93E+00
50,5.87E+00
60,5.80E+00
40,5.73E+00
50,5.67E+00
40,5.60E+00
50,5.55E+00
40,5.50E+00
50,5.45E+00
60,5.40E+00
50,5.35E+00
50,5.30E+00
40,5.17E+00
30,5.03E+00
40,4.90E+00
60,4.77E+00
80,4.63E+00
100,4.50E+00
110,4.42E+00
100,4.33E+00
90,4.25E+00
110,4.17E+00
310,4.08E+00
200,4.00E+00
210,3.95E+00
90,3.90E+00
90,3.85E+00
100,3.80E+00
100,3.75E+00
80,3.70E+00
90,3.65E+00
130,3.60E+00
80,3.55E+00
90,3.50E+00
100,3.45E+00
150,3.40E+00
100,3.35E+00
100,3.30E+00
100,3.25E+00
100,3.20E+00
80,3.15E+00
90,3.10E+00
50,3.08E+00
50,3.07E+00
50,3.05E+00
50,3.03E+00
40,3.02E+00
40,3.00E+00
40,2.78E+00
20,2.57E+00
20,2.35E+00
30,2.13E+00
60,1.92E+00
50,1.70E+00
50,1.78E+00
40,1.87E+00
40,1.95E+00
50,2.03E+00
50,2.12E+00
40,2.20E+00
60,2.20E+00
50,2.20E+00
50,2.20E+00
40,2.20E+00
40,2.20E+00
30,2.20E+00
30,2.12E+00
20,2.03E+00
40,1.95E+00
50,1.87E+00
50,1.78E+00
40,1.70E+00
40,1.63E+00
50,1.57E+00
40,1.50E+00
40,1.43E+00
50,1.37E+00
60,1.30E+00
50,1.30E+00
40,1.30E+00
50,1.30E+00
40,1.30E+00
20,1.30E+00
30,1.30E+00
30,1.22E+00
40,1.13E+00
60,1.05E+00
50,9.67E-01
40,8.83E-01
50,8.00E-01
40,7.17E-01
40,6.33E-01
40,5.50E-01
50,4.67E-01
60,3.83E-01
50,3.00E-01
50,3.17E-01
40,3.33E-01
40,3.50E-01
40,3.67E-01
30,3.83E-01
40,4.00E-01
60,5.50E-01
70,7.00E-01
70,8.50E-01
60,1.00E+00
60,1.15E+00
90,1.30E+00
40,1.58E+00
60,1.87E+00
70,2.15E+00
310,2.43E+00
290,2.72E+00
60,3.00E+00
50,3.25E+00
60,3.50E+00
50,3.75E+00
130,4.00E+00
380,4.25E+00
320,4.50E+00
130,4.58E+00
110,4.67E+00
100,4.75E+00
100,4.83E+00
100,4.92E+00
110,5.00E+00
100,5.08E+00
90,5.17E+00
100,5.25E+00
100,5.33E+00
70,5.42E+00
70,5.50E+00
70,5.63E+00
50,5.77E+00
120,5.90E+00
480,6.03E+00
330,6.17E+00
290,6.30E+00
260,6.33E+00
220,6.37E+00
190,6.40E+00
70,6.43E+00
70,6.47E+00
60,6.50E+00
60,6.43E+00
80,6.37E+00
60,6.30E+00
60,6.23E+00
60,6.17E+00
60,6.10E+00
70,6.08E+00
40,6.07E+00
40,6.05E+00
50,6.03E+00
60,6.02E+00
60,6.00E+00
60,5.80E+00
70,5.60E+00
60,5.40E+00
80,5.20E+00
80,5.00E+00
90,4.80E+00
100,4.63E+00
90,4.47E+00
100,4.30E+00
90,4.13E+00
90,3.97E+00
80,3.80E+00
80,3.67E+00
80,3.53E+00
80,3.40E+00
140,3.27E+00
110,3.13E+00
100,3.00E+00
110,2.88E+00
100,2.77E+00
100,2.65E+00
110,2.53E+00
110,2.42E+00
110,2.30E+00
110,2.25E+00
100,2.20E+00
100,2.15E+00
100,2.10E+00
90,2.05E+00
90,2.00E+00
50,1.95E+00
60,1.90E+00
50,1.85E+00
60,1.80E+00
80,1.75E+00
80,1.70E+00
80,1.60E+00
70,1.50E+00
80,1.40E+00
70,1.30E+00
60,1.20E+00
50,1.10E+00
60,1.05E+00
50,1.00E+00
40,9.50E-01
60,9.00E-01
30,8.50E-01
40,8.00E-01
30,7.83E-01
40,7.67E-01
50,7.50E-01
60,7.33E-01
50,7.17E-01
50,7.00E-01
60,6.67E-01
50,6.33E-01
60,6.00E-01
60,5.67E-01
40,5.33E-01
50,5.00E-01
50,4.50E-01
50,4.00E-01
40,3.50E-01
30,3.00E-01
30,2.50E-01
40,2.00E-01
50,1.50E-01
50,1.00E-01
40,5.00E-02
50,0.00E+00
50,-5.00E-02
60,-1.00E-01
70,-1.00E-01
50,-1.00E-01
50,-1.00E-01
60,-1.00E-01
40,-1.00E-01
50,-1.00E-01
30,-1.50E-01
40,-2.00E-01
40,-2.50E-01
50,-3.00E-01
50,-3.50E-01
50,-4.00E-01
50,-3.83E-01
50,-3.67E-01
50,-3.50E-01
60,-3.33E-01
50,-3.17E-01
90,-3.00E-01
70,-1.50E-01
90,-5.55E-17
50,1.50E-01
30,3.00E-01
30,4.50E-01
50,6.00E-01
70,7.50E-01
90,9.00E-01
150,1.05E+00
70,1.20E+00
50,1.35E+00
50,1.50E+00
50,1.83E+00
50,2.17E+00
60,2.50E+00
50,2.83E+00
60,3.17E+00
30,3.50E+00
30,3.65E+00
30,3.80E+00
30,3.95E+00
50,4.10E+00
60,4.25E+00
60,4.40E+00
50,4.57E+00
50,4.73E+00
50,4.90E+00
50,5.07E+00
60,5.23E+00
50,5.40E+00
50,5.45E+00
60,5.50E+00
40,5.55E+00
30,5.60E+00
30,5.65E+00
30,5.70E+00
50,5.75E+00
60,5.80E+00
60,5.85E+00
60,5.90E+00
50,5.95E+00
60,6.00E+00
40,5.97E+00
50,5.93E+00
50,5.90E+00
50,5.87E+00
60,5.83E+00
50,5.80E+00
40,5.75E+00
30,5.70E+00
20,5.65E+00
40,5.60E+00
60,5.55E+00
40,5.50E+00
60,5.40E+00
60,5.30E+00
60,5.20E+00
50,5.10E+00
50,5.00E+00
50,4.90E+00
50,4.75E+00
60,4.60E+00
40,4.45E+00
30,4.30E+00
40,4.15E+00
40,4.00E+00
50,3.97E+00
60,3.93E+00
40,3.90E+00
50,3.87E+00
50,3.83E+00
60,3.80E+00
60,3.65E+00
80,3.50E+00
130,3.35E+00
110,3.20E+00
100,3.05E+00
80,2.90E+00
100,2.83E+00
110,2.77E+00
120,2.70E+00
70,2.63E+00
70,2.57E+00
70,2.50E+00
60,2.40E+00
50,2.30E+00
50,2.20E+00
60,2.10E+00
50,2.00E+00
30,1.90E+00
40,1.87E+00
30,1.83E+00
40,1.80E+00
60,1.77E+00
50,1.73E+00
60,1.70E+00
70,1.65E+00
50,1.60E+00
50,1.55E+00
60,1.50E+00
50,1.45E+00
40,1.40E+00
30,1.40E+00
40,1.40E+00
30,1.40E+00
60,1.40E+00
50,1.40E+00
50,1.40E+00
50,1.35E+00
60,1.30E+00
40,1.25E+00
60,1.20E+00
60,1.15E+00
50,1.10E+00
50,9.50E-01
30,8.00E-01
30,6.50E-01
30,5.00E-01
40,3.50E-01
60,2.00E-01
60,1.67E-01
50,1.33E-01
50,1.00E-01
50,6.67E-02
50,3.33E-02
50,0.00E+00
50,1.67E-02
50,3.33E-02
40,5.00E-02
40,6.67E-02
40,8.33E-02
30,1.00E-01
50,5.00E-02
60,0.00E+00
40,-5.00E-02
80,-1.00E-01
70,-1.50E-01
60,-2.00E-01
50,-2.00E-01
50,-2.00E-01
40,-2.00E-01
40,-2.00E-01
50,-2.00E-01
30,-2.00E-01
130,-3.33E-02
400,1.33E-01
320,3.00E-01
350,4.67E-01
110,6.33E-01
70,8.00E-01
70,1.07E+00
80,1.33E+00
80,1.60E+00
80,1.87E+00
40,2.13E+00
40,2.40E+00
50,2.62E+00
340,2.83E+00
390,3.05E+00
600,3.27E+00
700,3.48E+00
430,3.70E+00
320,3.83E+00
250,3.97E+00
240,4.10E+00
140,4.23E+00
70,4.37E+00
80,4.50E+00
110,4.62E+00
660,4.73E+00
610,4.85E+00
390,4.97E+00
360,5.08E+00
260,5.20E+00
250,5.27E+00
220,5.33E+00
150,5.40E+00
100,5.47E+00
600,5.53E+00
590,5.60E+00
370,5.68E+00
290,5.77E+00
230,5.85E+00
250,5.93E+00
210,6.02E+00
130,6.10E+00
90,6.10E+00
580,6.10E+00
610,6.10E+00
390,6.10E+00
320,6.10E+00
290,6.10E+00
270,6.07E+00
240,6.03E+00
230,6.00E+00
190,5.97E+00
70,5.93E+00
50,5.90E+00
50,5.67E+00
60,5.43E+00
410,5.20E+00
340,4.97E+00
280,4.73E+00
300,4.50E+00
280,4.18E+00
510,3.87E+00
530,3.55E+00
210,3.23E+00
260,2.92E+00
110,2.60E+00
100,2.42E+00
90,2.23E+00
80,2.05E+00
100,1.87E+00
90,1.68E+00
130,1.50E+00
120,1.25E+00
110,1.00E+00
110,7.50E-01
100,5.00E-01
80,2.50E-01
80,0.00E+00
80,-3.33E-02
110,-6.67E-02
110,-1.00E-01
110,-1.33E-01
110,-1.67E-01
100,-2.00E-01
90,-4.00E-01
60,-6.00E-01
50,-8.00E-01
70,-1.00E+00
60,-1.20E+00
60,-1.40E+00
60,-1.33E+00
40,-1.27E+00
40,-1.20E+00
40,-1.13E+00
40,-1.07E+00
70,-1.00E+00
60,-1.12E+00
60,-1.23E+00
60,-1.35E+00
60,-1.47E+00
60,-1.58E+00
50,-1.70E+00
60,-1.83E+00
60,-1.97E+00
60,-2.10E+00
50,-2.23E+00
20,-2.37E+00
20,-2.50E+00
30,-2.53E+00
40,-2.57E+00
50,-2.60E+00
50,-2.63E+00
50,-2.67E+00
60,-2.70E+00
40,-2.75E+00
40,-2.80E+00
50,-2.85E+00
40,-2.90E+00
40,-2.95E+00
60,-3.00E+00
30,-3.00E+00
30,-3.00E+00
20,-3.00E+00
30,-3.00E+00
50,-3.00E+00
40,-3.00E+00
40,-2.72E+00
50,-2.43E+00
50,-2.15E+00
50,-1.87E+00
40,-1.58E+00
40,-1.30E+00
50,-1.18E+00
50,-1.07E+00
40,-9.50E-01
30,-8.33E-01
30,-7.17E-01
40,-6.00E-01
30,-5.50E-01
70,-5.00E-01
70,-4.50E-01
50,-4.00E-01
60,-3.50E-01
90,-3.00E-01
70,-1.50E-01
70,-5.55E-17
50,1.50E-01
60,3.00E-01
140,4.50E-01
170,6.00E-01
50,8.00E-01
30,1.00E+00
50,1.20E+00
50,1.40E+00
50,1.60E+00
50,1.80E+00
40,2.03E+00
50,2.27E+00
50,2.50E+00
50,2.73E+00
60,2.97E+00
100,3.20E+00
70,3.28E+00
370,3.37E+00
50,3.45E+00
20,3.53E+00
50,3.62E+00
120,3.70E+00
100,3.67E+00
70,3.63E+00
50,3.60E+00
60,3.57E+00
60,3.53E+00
60,3.50E+00
60,3.52E+00
70,3.53E+00
130,3.55E+00
430,3.57E+00
160,3.58E+00
80,3.60E+00
20,3.75E+00
20,3.90E+00
40,4.05E+00
60,4.20E+00
50,4.35E+00
60,4.50E+00
40,4.48E+00
40,4.47E+00
50,4.45E+00
40,4.43E+00
50,4.42E+00
50,4.40E+00
50,4.50E+00
50,4.60E+00
50,4.70E+00
40,4.80E+00
30,4.90E+00
20,5.00E+00
20,5.08E+00
30,5.17E+00
60,5.25E+00
80,5.33E+00
90,5.42E+00
100,5.50E+00
110,5.57E+00
570,5.63E+00
430,5.70E+00
280,5.77E+00
90,5.83E+00
110,5.90E+00
90,6.02E+00
90,6.13E+00
90,6.25E+00
90,6.37E+00
90,6.48E+00
100,6.60E+00
120,6.70E+00
100,6.80E+00
110,6.90E+00
80,7.00E+00
80,7.10E+00
80,7.20E+00
100,7.23E+00
90,7.27E+00
90,7.30E+00
90,7.33E+00
120,7.37E+00
60,7.40E+00
60,7.52E+00
60,7.63E+00
50,7.75E+00
40,7.87E+00
50,7.98E+00
50,8.10E+00
60,8.17E+00
50,8.23E+00
40,8.30E+00
20,8.37E+00
20,8.43E+00
30,8.50E+00
40,8.50E+00
60,8.50E+00
50,8.50E+00
50,8.50E+00
50,8.50E+00
50,8.50E+00
50,8.45E+00
40,8.40E+00
50,8.35E+00
50,8.30E+00
50,8.25E+00
50,8.20E+00
50,8.10E+00
40,8.00E+00
40,7.90E+00
30,7.80E+00
20,7.70E+00
30,7.60E+00
50,7.60E+00
50,7.60E+00
50,7.60E+00
40,7.60E+00
50,7.60E+00
50,7.60E+00
30,7.60E+00
60,7.60E+00
50,7.60E+00
50,7.60E+00
50,7.60E+00
40,7.60E+00
50,7.55E+00
30,7.50E+00
50,7.45E+00
40,7.40E+00
30,7.35E+00
30,7.30E+00
30,7.27E+00
30,7.23E+00
50,7.20E+00
50,7.17E+00
40,7.13E+00
40,7.10E+00
70,7.00E+00
60,6.90E+00
60,6.80E+00
70,6.70E+00
60,6.60E+00
230,6.50E+00
230,6.17E+00
240,5.83E+00
70,5.50E+00
210,5.17E+00
70,4.83E+00
80,4.50E+00
40,4.78E+00
260,5.07E+00
410,5.35E+00
110,5.63E+00
70,5.92E+00
90,6.20E+00
60,6.25E+00
190,6.30E+00
230,6.35E+00
130,6.40E+00
60,6.45E+00
90,6.50E+00
120,6.72E+00
70,6.93E+00
60,7.15E+00
110,7.37E+00
70,7.58E+00
140,7.80E+00
70,7.93E+00
50,8.07E+00
50,8.20E+00
60,8.33E+00
50,8.47E+00
150,8.60E+00
40,8.38E+00
80,8.17E+00
80,7.95E+00
100,7.73E+00
70,7.52E+00
70,7.30E+00
70,7.47E+00
80,7.63E+00
60,7.80E+00
70,7.97E+00
60,8.13E+00
60,8.30E+00
60,8.05E+00
60,7.80E+00
80,7.55E+00
80,7.30E+00
80,7.05E+00
80,6.80E+00
70,6.33E+00
80,5.87E+00
90,5.40E+00
80,4.93E+00
110,4.47E+00
120,4.00E+00
120,3.92E+00
100,3.83E+00
100,3.75E+00
90,3.67E+00
290,3.58E+00
330,3.50E+00
220,3.53E+00
210,3.57E+00
260,3.60E+00
250,3.63E+00
250,3.67E+00
630,3.70E+00
90,3.38E+00
70,3.07E+00
110,2.75E+00
120,2.43E+00
140,2.12E+00
170,1.80E+00
130,1.92E+00
110,2.03E+00
130,2.15E+00
130,2.27E+00
130,2.38E+00
130,2.50E+00
140,2.50E+00
100,2.50E+00
90,2.50E+00
80,2.50E+00
80,2.50E+00
70,2.50E+00
80,2.50E+00
60,2.50E+00
60,2.50E+00
70,2.50E+00
40,2.50E+00
50,2.50E+00
50,2.33E+00
50,2.17E+00
50,2.00E+00
30,1.83E+00
60,1.67E+00
50,1.50E+00
50,1.63E+00
50,1.77E+00
40,1.90E+00
50,2.03E+00
50,2.17E+00
40,2.30E+00
50,2.40E+00
50,2.50E+00
50,2.60E+00
50,2.70E+00
40,2.80E+00
40,2.90E+00
30,2.72E+00
30,2.53E+00
20,2.35E+00
40,2.17E+00
50,1.98E+00
60,1.80E+00
50,1.95E+00
40,2.10E+00
60,2.25E+00
40,2.40E+00
50,2.55E+00
40,2.70E+00
50,2.90E+00
50,3.10E+00
50,3.30E+00
40,3.50E+00
50,3.70E+00
40,3.90E+00
50,3.98E+00
40,4.07E+00
60,4.15E+00
40,4.23E+00
20,4.32E+00
30,4.40E+00
20,4.25E+00
40,4.10E+00
40,3.95E+00
50,3.80E+00
50,3.65E+00
40,3.50E+00
60,3.42E+00
50,3.33E+00
70,3.25E+00
50,3.17E+00
50,3.08E+00
50,3.00E+00
50,3.12E+00
100,3.23E+00
60,3.35E+00
70,3.47E+00
60,3.58E+00
60,3.70E+00
60,3.70E+00
160,3.70E+00
200,3.70E+00
70,3.70E+00
130,3.70E+00
90,3.70E+00
80,3.72E+00
80,3.73E+00
70,3.75E+00
70,3.77E+00
70,3.78E+00
50,3.80E+00
50,4.05E+00
60,4.30E+00
80,4.55E+00
90,4.80E+00
70,5.05E+00
80,5.30E+00
80,5.58E+00
80,5.87E+00
250,6.15E+00
80,6.43E+00
90,6.72E+00
330,7.00E+00
100,6.83E+00
430,6.67E+00
80,6.50E+00
240,6.33E+00
260,6.17E+00
70,6.00E+00
80,6.28E+00
60,6.57E+00
60,6.85E+00
200,7.13E+00
400,7.42E+00
100,7.70E+00
50,7.72E+00
50,7.73E+00
60,7.75E+00
50,7.77E+00
40,7.78E+00
50,7.80E+00
50,7.67E+00
70,7.53E+00
80,7.40E+00
230,7.27E+00
280,7.13E+00
240,7.00E+00
220,6.85E+00
100,6.70E+00
110,6.55E+00
110,6.40E+00
120,6.25E+00
90,6.10E+00
110,5.82E+00
90,5.53E+00
90,5.25E+00
90,4.97E+00
80,4.68E+00
80,4.40E+00
90,4.10E+00
90,3.80E+00
100,3.50E+00
120,3.20E+00
130,2.90E+00
100,2.60E+00
110,2.42E+00
100,2.23E+00
90,2.05E+00
70,1.87E+00
80,1.68E+00
80,1.50E+00
80,1.47E+00
90,1.43E+00
70,1.40E+00
60,1.37E+00
60,1.33E+00
40,1.30E+00
50,1.42E+00
50,1.53E+00
60,1.65E+00
50,1.77E+00
50,1.88E+00
60,2.00E+00
40,2.12E+00
50,2.23E+00
40,2.35E+00
40,2.47E+00
60,2.58E+00
60,2.70E+00
50,2.78E+00
40,2.87E+00
40,2.95E+00
60,3.03E+00
40,3.12E+00
50,3.20E+00
50,3.33E+00
50,3.47E+00
60,3.60E+00
40,3.73E+00
50,3.87E+00
40,4.00E+00
40,4.07E+00
50,4.13E+00
50,4.20E+00
50,4.27E+00
50,4.33E+00
40,4.40E+00
60,4.32E+00
20,4.23E+00
30,4.15E+00
30,4.07E+00
30,3.98E+00
50,3.90E+00
50,3.92E+00
50,3.93E+00
50,3.95E+00
40,3.97E+00
40,3.98E+00
50,4.00E+00
40,3.95E+00
60,3.90E+00
40,3.85E+00
60,3.80E+00
40,3.75E+00
50,3.70E+00
40,3.72E+00
40,3.74E+00
50,3.76E+00
40,3.79E+00
50,3.81E+00
40,3.83E+00
20,3.85E+00
30,3.87E+00
20,3.89E+00
50,3.91E+00
50,3.94E+00
80,3.96E+00
50,3.98E+00
50,4.00E+00
50,4.02E+00
50,4.04E+00
40,4.06E+00
50,4.09E+00
40,4.11E+00
40,4.13E+00
50,4.15E+00
50,4.17E+00
50,4.19E+00
50,4.21E+00
50,4.24E+00
50,4.26E+00
20,4.28E+00
20,4.30E+00
30,4.32E+00
30,4.34E+00
60,4.36E+00
50,4.39E+00
50,4.41E+00
50,4.43E+00
40,4.45E+00
50,4.47E+00
50,4.49E+00
40,4.51E+00
60,4.54E+00
50,4.56E+00
70,4.58E+00
340,4.60E+00
270,4.80E+00
100,5.00E+00
50,5.20E+00
50,5.40E+00
70,5.60E+00
60,5.80E+00
80,5.67E+00
60,5.53E+00
40,5.40E+00
520,5.27E+00
680,5.13E+00
390,5.00E+00
350,5.40E+00
270,5.80E+00
260,6.20E+00
260,6.60E+00
210,7.00E+00
190,7.40E+00
90,7.42E+00
390,7.43E+00
270,7.45E+00
250,7.47E+00
240,7.48E+00
240,7.50E+00
210,7.27E+00
180,7.03E+00
100,6.80E+00
70,6.57E+00
90,6.33E+00
90,6.10E+00
90,5.70E+00
90,5.30E+00
110,4.90E+00
90,4.50E+00
100,4.10E+00
310,3.70E+00
330,3.50E+00
90,3.30E+00
100,3.10E+00
110,2.90E+00
100,2.70E+00
100,2.50E+00
100,2.47E+00
120,2.43E+00
120,2.40E+00
130,2.37E+00
140,2.33E+00
130,2.30E+00
110,2.20E+00
150,2.10E+00
100,2.00E+00
90,1.90E+00
110,1.80E+00
120,1.70E+00
120,1.63E+00
110,1.57E+00
70,1.50E+00
50,1.43E+00
60,1.37E+00
40,1.30E+00
40,1.17E+00
50,1.03E+00
40,9.00E-01
50,7.67E-01
40,6.33E-01
50,5.00E-01
60,5.17E-01
50,5.33E-01
50,5.50E-01
40,5.67E-01
40,5.83E-01
50,6.00E-01
40,6.00E-01
40,6.00E-01
30,6.00E-01
30,6.00E-01
30,6.00E-01
50,6.00E-01
40,5.17E-01
50,4.33E-01
40,3.50E-01
50,2.67E-01
60,1.83E-01
50,1.00E-01
50,1.00E-01
50,1.00E-01
40,1.00E-01
40,1.00E-01
50,1.00E-01
40,1.00E-01
40,1.50E-01
60,2.00E-01
50,2.50E-01
50,3.00E-01
40,3.50E-01
40,4.00E-01
20,4.33E-01
20,4.67E-01
30,5.00E-01
50,5.33E-01
50,5.67E-01
50,6.00E-01
40,7.00E-01
50,8.00E-01
40,9.00E-01
50,1.00E+00
40,1.10E+00
50,1.20E+00
60,1.20E+00
50,1.20E+00
40,1.20E+00
50,1.20E+00
30,1.20E+00
50,1.20E+00
40,1.30E+00
40,1.40E+00
80,1.50E+00
30,1.60E+00
30,1.70E+00
30,1.80E+00
40,1.95E+00
40,2.10E+00
50,2.25E+00
50,2.40E+00
60,2.55E+00
60,2.70E+00
50,2.75E+00
50,2.80E+00
70,2.85E+00
70,2.90E+00
80,2.95E+00
90,3.00E+00
80,3.15E+00
90,3.30E+00
90,3.45E+00
60,3.60E+00
50,3.75E+00
60,3.90E+00
90,4.02E+00
80,4.13E+00
70,4.25E+00
80,4.37E+00
90,4.48E+00
80,4.60E+00
70,4.77E+00
80,4.93E+00
80,5.10E+00
70,5.27E+00
80,5.43E+00
