Appliances,Temperature_outside_celsius,Pressure_outside_mm_hg,Humidity_outside_percent,Windspeed_meters_per_second
40,8.83E+00,758.65,85.5,10.16666667
40,8.87E+00,758.5,85,10.33333333
50,8.90E+00,758.35,84.5,10.5
50,8.93E+00,758.2,84,10.66666667
50,8.97E+00,758.05,83.5,10.83333333
30,9.00E+00,757.9,83,11
40,9.02E+00,757.7,82.83333333,11
40,9.03E+00,757.5,82.66666667,11
40,9.05E+00,757.3,82.5,11
50,9.07E+00,757.1,82.33333333,11
20,9.08E+00,756.9,82.16666667,11
30,9.10E+00,756.7,82,11
20,9.03E+00,756.6,83,11.16666667
30,8.97E+00,756.5,84,11.33333333
40,8.90E+00,756.4,85,11.5
40,8.83E+00,756.3,86,11.66666667
50,8.77E+00,756.2,87,11.83333333
40,8.70E+00,756.1,88,12
50,8.67E+00,756,89,11.83333333
40,8.63E+00,755.9,90,11.66666667
40,8.60E+00,755.8,91,11.5
50,8.57E+00,755.7,92,11.33333333
30,8.53E+00,755.6,93,11.16666667
40,8.50E+00,755.5,94,11
40,8.47E+00,755.3666667,94,11
50,8.43E+00,755.2333333,94,11
40,8.40E+00,755.1,94,11
50,8.37E+00,754.9666667,94,11
30,8.33E+00,754.8333333,94,11
20,8.30E+00,754.7,94,11
20,8.33E+00,754.6333333,93.5,11.16666667
20,8.37E+00,754.5666667,93,11.33333333
40,8.40E+00,754.5,92.5,11.5
40,8.43E+00,754.4333333,92,11.66666667
50,8.47E+00,754.3666667,91.5,11.83333333
50,8.50E+00,754.3,91,12
40,8.52E+00,754.15,90.66666667,12
40,8.53E+00,754,90.33333333,12
60,8.55E+00,753.85,90,12
50,8.57E+00,753.7,89.66666667,12
40,8.58E+00,753.55,89.33333333,12
50,8.60E+00,753.4,89,12
50,8.58E+00,753.3,89.5,11.83333333
40,8.57E+00,753.2,90,11.66666667
30,8.55E+00,753.1,90.5,11.5
30,8.53E+00,753,91,11.33333333
60,8.52E+00,752.9,91.5,11.16666667
50,8.50E+00,752.8,92,11
40,8.50E+00,752.7,92,11
40,8.50E+00,752.6,92,11
100,8.50E+00,752.5,92,11
60,8.50E+00,752.4,92,11
50,8.50E+00,752.3,92,11
40,8.50E+00,752.2,92,11
50,8.52E+00,752.1333333,92,11
40,8.53E+00,752.0666667,92,11
50,8.55E+00,752,92,11
180,8.57E+00,751.9333333,92,11
100,8.58E+00,751.8666667,92,11
80,8.60E+00,751.8,92,11
200,8.30E+00,751.9666667,91.33333333,10.66666667
80,8.00E+00,752.1333333,90.66666667,10.33333333
70,7.70E+00,752.3,90,10
80,7.40E+00,752.4666667,89.33333333,9.666666667
70,7.10E+00,752.6333333,88.66666667,9.333333333
90,6.80E+00,752.8,88,9
220,6.73E+00,752.6666667,88.33333333,8.166666667
430,6.67E+00,752.5333333,88.66666667,7.333333333
400,6.60E+00,752.4,89,6.5
410,6.53E+00,752.2666667,89.33333333,5.666666667
420,6.47E+00,752.1333333,89.66666667,4.833333333
420,6.40E+00,752,90,4
140,6.42E+00,751.95,90.83333333,4.166666667
130,6.43E+00,751.9,91.66666667,4.333333333
130,6.45E+00,751.85,92.5,4.5
440,6.47E+00,751.8,93.33333333,4.666666667
320,6.48E+00,751.75,94.16666667,4.833333333
400,6.50E+00,751.7,95,5
230,6.47E+00,751.8166667,92.83333333,5.166666667
130,6.43E+00,751.9333333,90.66666667,5.333333333
100,6.40E+00,752.05,88.5,5.5
100,6.37E+00,752.1666667,86.33333333,5.666666667
110,6.33E+00,752.2833333,84.16666667,5.833333333
110,6.30E+00,752.4,82,6
120,6.25E+00,752.4166667,81.66666667,6
100,6.20E+00,752.4333333,81.33333333,6
160,6.15E+00,752.45,81,6
510,6.10E+00,752.4666667,80.66666667,6
450,6.05E+00,752.4833333,80.33333333,6
670,6.00E+00,752.5,80,6
660,5.90E+00,752.6166667,80,5.833333333
630,5.80E+00,752.7333333,80,5.666666667
610,5.70E+00,752.85,80,5.5
590,5.60E+00,752.9666667,80,5.333333333
260,5.50E+00,753.0833333,80,5.166666667
120,5.40E+00,753.2,80,5
250,5.25E+00,753.3333333,80.5,4.666666667
400,5.10E+00,753.4666667,81,4.333333333
120,4.95E+00,753.6,81.5,4
120,4.80E+00,753.7333333,82,3.666666667
190,4.65E+00,753.8666667,82.5,3.333333333
670,4.50E+00,754,83,3
780,4.20E+00,754.1,84.16666667,3
620,3.90E+00,754.2,85.33333333,3
210,3.60E+00,754.3,86.5,3
110,3.30E+00,754.4,87.66666667,3
100,3.00E+00,754.5,88.83333333,3
90,2.70E+00,754.6,90,3
90,2.73E+00,754.55,89.5,3.166666667
100,2.77E+00,754.5,89,3.333333333
100,2.80E+00,754.45,88.5,3.5
110,2.83E+00,754.4,88,3.666666667
100,2.87E+00,754.35,87.5,3.833333333
110,2.90E+00,754.3,87,4
100,2.95E+00,754.35,86.5,4.166666667
100,3.00E+00,754.4,86,4.333333333
90,3.05E+00,754.45,85.5,4.5
90,3.10E+00,754.5,85,4.666666667
90,3.15E+00,754.55,84.5,4.833333333
90,3.20E+00,754.6,84,5
70,3.33E+00,754.6166667,84.66666667,5
60,3.47E+00,754.6333333,85.33333333,5
70,3.60E+00,754.65,86,5
50,3.73E+00,754.6666667,86.66666667,5
50,3.87E+00,754.6833333,87.33333333,5
50,4.00E+00,754.7,88,5
50,4.08E+00,754.7,87.83333333,5
60,4.17E+00,754.7,87.66666667,5
40,4.25E+00,754.7,87.5,5
40,4.33E+00,754.7,87.33333333,5
40,4.42E+00,754.7,87.16666667,5
50,4.50E+00,754.7,87,5
40,4.47E+00,754.7333333,86.83333333,4.833333333
50,4.43E+00,754.7666667,86.66666667,4.666666667
50,4.40E+00,754.8,86.5,4.5
50,4.37E+00,754.8333333,86.33333333,4.333333333
40,4.33E+00,754.8666667,86.16666667,4.166666667
50,4.30E+00,754.9,86,4
40,4.18E+00,754.85,86.83333333,4
30,4.07E+00,754.8,87.66666667,4
30,3.95E+00,754.75,88.5,4
30,3.83E+00,754.7,89.33333333,4
30,3.72E+00,754.65,90.16666667,4
50,3.60E+00,754.6,91,4
50,3.67E+00,754.6333333,91,4
40,3.73E+00,754.6666667,91,4
40,3.80E+00,754.7,91,4
50,3.87E+00,754.7333333,91,4
40,3.93E+00,754.7666667,91,4
60,4.00E+00,754.8,91,4
50,4.07E+00,754.8166667,90.83333333,4
40,4.13E+00,754.8333333,90.66666667,4
50,4.20E+00,754.85,90.5,4
40,4.27E+00,754.8666667,90.33333333,4
40,4.33E+00,754.8833333,90.16666667,4
50,4.40E+00,754.9,90,4
30,4.40E+00,754.9,90.16666667,4
30,4.40E+00,754.9,90.33333333,4
30,4.40E+00,754.9,90.5,4
30,4.40E+00,754.9,90.66666667,4
50,4.40E+00,754.9,90.83333333,4
40,4.40E+00,754.9,91,4
40,4.35E+00,754.8,91.5,4
50,4.30E+00,754.7,92,4
50,4.25E+00,754.6,92.5,4
40,4.20E+00,754.5,93,4
60,4.15E+00,754.4,93.5,4
40,4.10E+00,754.3,94,4
50,4.13E+00,754.3,94.16666667,4
40,4.17E+00,754.3,94.33333333,4
40,4.20E+00,754.3,94.5,4
50,4.23E+00,754.3,94.66666667,4
40,4.27E+00,754.3,94.83333333,4
40,4.30E+00,754.3,95,4
40,4.38E+00,754.2833333,94.83333333,4
30,4.47E+00,754.2666667,94.66666667,4
20,4.55E+00,754.25,94.5,4
40,4.63E+00,754.2333333,94.33333333,4
40,4.72E+00,754.2166667,94.16666667,4
190,4.80E+00,754.2,94,4
150,4.83E+00,754.2166667,93.66666667,4
350,4.87E+00,754.2333333,93.33333333,4
70,4.90E+00,754.25,93,4
90,4.93E+00,754.2666667,92.66666667,4
80,4.97E+00,754.2833333,92.33333333,4
60,5.00E+00,754.3,92,4
50,5.08E+00,754.25,92.16666667,4.166666667
360,5.17E+00,754.2,92.33333333,4.333333333
440,5.25E+00,754.15,92.5,4.5
440,5.33E+00,754.1,92.66666667,4.666666667
450,5.42E+00,754.05,92.83333333,4.833333333
440,5.50E+00,754,93,5
140,5.58E+00,753.95,93,5
190,5.67E+00,753.9,93,5
450,5.75E+00,753.85,93,5
360,5.83E+00,753.8,93,5
110,5.92E+00,753.75,93,5
70,6.00E+00,753.7,93,5
130,6.10E+00,753.6666667,92.83333333,5
70,6.20E+00,753.6333333,92.66666667,5
60,6.30E+00,753.6,92.5,5
140,6.40E+00,753.5666667,92.33333333,5
130,6.50E+00,753.5333333,92.16666667,5
210,6.60E+00,753.5,92,5
530,6.67E+00,753.3666667,92.5,5.166666667
410,6.73E+00,753.2333333,93,5.333333333
480,6.80E+00,753.1,93.5,5.5
410,6.87E+00,752.9666667,94,5.666666667
320,6.93E+00,752.8333333,94.5,5.833333333
310,7.00E+00,752.7,95,6
290,7.07E+00,752.5833333,95,6
220,7.13E+00,752.4666667,95,6
130,7.20E+00,752.35,95,6
130,7.27E+00,752.2333333,95,6
130,7.33E+00,752.1166667,95,6
130,7.40E+00,752,95,6
120,7.43E+00,751.8833333,95.33333333,6.166666667
90,7.47E+00,751.7666667,95.66666667,6.333333333
90,7.50E+00,751.65,96,6.5
80,7.53E+00,751.5333333,96.33333333,6.666666667
80,7.57E+00,751.4166667,96.66666667,6.833333333
90,7.60E+00,751.3,97,7
170,7.68E+00,751.2166667,97,7
90,7.77E+00,751.1333333,97,7
110,7.85E+00,751.05,97,7
90,7.93E+00,750.9666667,97,7
140,8.02E+00,750.8833333,97,7
160,8.10E+00,750.8,97,7
100,8.27E+00,750.8833333,97,7
110,8.43E+00,750.9666667,97,7
180,8.60E+00,751.05,97,7
400,8.77E+00,751.1333333,97,7
130,8.93E+00,751.2166667,97,7
150,9.10E+00,751.3,97,7
140,9.35E+00,751.3833333,96.5,6.666666667
140,9.60E+00,751.4666667,96,6.333333333
150,9.85E+00,751.55,95.5,6
190,1.01E+01,751.6333333,95,5.666666667
140,1.04E+01,751.7166667,94.5,5.333333333
140,1.06E+01,751.8,94,5
150,1.08E+01,751.9666667,93.5,5.5
130,1.09E+01,752.1333333,93,6
180,1.11E+01,752.3,92.5,6.5
640,1.13E+01,752.4666667,92,7
650,1.14E+01,752.6333333,91.5,7.5
140,1.16E+01,752.8,91,8
80,1.16E+01,752.85,91.16666667,7.833333333
90,1.17E+01,752.9,91.33333333,7.666666667
130,1.17E+01,752.95,91.5,7.5
130,1.17E+01,753,91.66666667,7.333333333
140,1.18E+01,753.05,91.83333333,7.166666667
120,1.18E+01,753.1,92,7
130,1.18E+01,753.2333333,92.5,7.166666667
140,1.17E+01,753.3666667,93,7.333333333
110,1.17E+01,753.5,93.5,7.5
200,1.16E+01,753.6333333,94,7.666666667
220,1.16E+01,753.7666667,94.5,7.833333333
120,1.15E+01,753.9,95,8
100,1.15E+01,753.9666667,94.66666667,8
100,1.16E+01,754.0333333,94.33333333,8
90,1.16E+01,754.1,94,8
100,1.16E+01,754.1666667,93.66666667,8
90,1.17E+01,754.2333333,93.33333333,8
100,1.17E+01,754.3,93,8
90,1.16E+01,754.4166667,93.5,8
70,1.16E+01,754.5333333,94,8
70,1.15E+01,754.65,94.5,8
60,1.14E+01,754.7666667,95,8
30,1.14E+01,754.8833333,95.5,8
20,1.13E+01,755,96,8
20,1.13E+01,755.0833333,95.66666667,8
30,1.14E+01,755.1666667,95.33333333,8
50,1.14E+01,755.25,95,8
60,1.14E+01,755.3333333,94.66666667,8
50,1.15E+01,755.4166667,94.33333333,8
40,1.15E+01,755.5,94,8
50,1.15E+01,755.6333333,93.5,8.166666667
40,1.15E+01,755.7666667,93,8.333333333
50,1.15E+01,755.9,92.5,8.5
40,1.15E+01,756.0333333,92,8.666666667
50,1.15E+01,756.1666667,91.5,8.833333333
60,1.15E+01,756.3,91,9
50,1.14E+01,756.3666667,91.16666667,8.666666667
40,1.14E+01,756.4333333,91.33333333,8.333333333
50,1.14E+01,756.5,91.5,8
40,1.13E+01,756.5666667,91.66666667,7.666666667
40,1.13E+01,756.6333333,91.83333333,7.333333333
50,1.12E+01,756.7,92,7
50,1.12E+01,756.8,91.83333333,7.166666667
40,1.12E+01,756.9,91.66666667,7.333333333
30,1.12E+01,757,91.5,7.5
20,1.12E+01,757.1,91.33333333,7.666666667
40,1.12E+01,757.2,91.16666667,7.833333333
40,1.12E+01,757.3,91,8
50,1.11E+01,757.4333333,91.66666667,7.666666667
40,1.10E+01,757.5666667,92.33333333,7.333333333
50,1.09E+01,757.7,93,7
50,1.09E+01,757.8333333,93.66666667,6.666666667
60,1.08E+01,757.9666667,94.33333333,6.333333333
50,1.07E+01,758.1,95,6
40,1.08E+01,758.15,94.16666667,6.333333333
50,1.08E+01,758.2,93.33333333,6.666666667
40,1.09E+01,758.25,92.5,7
50,1.10E+01,758.3,91.66666667,7.333333333
40,1.10E+01,758.35,90.83333333,7.666666667
50,1.11E+01,758.4,90,8
50,1.10E+01,758.4666667,90.66666667,7.666666667
50,1.09E+01,758.5333333,91.33333333,7.333333333
40,1.09E+01,758.6,92,7
50,1.08E+01,758.6666667,92.66666667,6.666666667
40,1.07E+01,758.7333333,93.33333333,6.333333333
30,1.06E+01,758.8,94,6
20,1.06E+01,758.85,94,6
30,1.05E+01,758.9,94,6
40,1.04E+01,758.95,94,6
50,1.04E+01,759,94,6
50,1.04E+01,759.05,94,6
40,1.03E+01,759.1,94,6
40,1.04E+01,759.15,93.16666667,6.166666667
60,1.04E+01,759.2,92.33333333,6.333333333
120,1.04E+01,759.25,91.5,6.5
370,1.05E+01,759.3,90.66666667,6.666666667
350,1.06E+01,759.35,89.83333333,6.833333333
330,1.06E+01,759.4,89,7
60,1.07E+01,759.45,87.66666667,7.333333333
50,1.07E+01,759.5,86.33333333,7.666666667
40,1.08E+01,759.55,85,8
40,1.09E+01,759.6,83.66666667,8.333333333
40,1.09E+01,759.65,82.33333333,8.666666667
40,1.10E+01,759.7,81,9
50,1.10E+01,759.75,80.33333333,8.833333333
50,1.10E+01,759.8,79.66666667,8.666666667
80,1.11E+01,759.85,79,8.5
140,1.11E+01,759.9,78.33333333,8.333333333
330,1.11E+01,759.95,77.66666667,8.166666667
160,1.11E+01,760,77,8
80,1.11E+01,760.0333333,76.83333333,8
30,1.11E+01,760.0666667,76.66666667,8
60,1.12E+01,760.1,76.5,8
60,1.12E+01,760.1333333,76.33333333,8
60,1.12E+01,760.1666667,76.16666667,8
70,1.12E+01,760.2,76,8
40,1.12E+01,760.2166667,76.16666667,8
470,1.12E+01,760.2333333,76.33333333,8
710,1.13E+01,760.25,76.5,8
480,1.13E+01,760.2666667,76.66666667,8
360,1.13E+01,760.2833333,76.83333333,8
340,1.13E+01,760.3,77,8
300,1.13E+01,760.25,76.83333333,8.333333333
230,1.13E+01,760.2,76.66666667,8.666666667
260,1.13E+01,760.15,76.5,9
420,1.13E+01,760.1,76.33333333,9.333333333
170,1.13E+01,760.05,76.16666667,9.666666667
80,1.13E+01,760,76,10
70,1.13E+01,759.9833333,76.16666667,9.833333333
390,1.13E+01,759.9666667,76.33333333,9.666666667
640,1.14E+01,759.95,76.5,9.5
510,1.14E+01,759.9333333,76.66666667,9.333333333
300,1.14E+01,759.9166667,76.83333333,9.166666667
260,1.14E+01,759.9,77,9
260,1.14E+01,759.85,77.16666667,8.833333333
220,1.15E+01,759.8,77.33333333,8.666666667
190,1.15E+01,759.75,77.5,8.5
300,1.15E+01,759.7,77.66666667,8.333333333
430,1.16E+01,759.65,77.83333333,8.166666667
700,1.16E+01,759.6,78,8
570,1.15E+01,759.6666667,79,8.333333333
330,1.14E+01,759.7333333,80,8.666666667
280,1.14E+01,759.8,81,9
260,1.13E+01,759.8666667,82,9.333333333
240,1.12E+01,759.9333333,83,9.666666667
230,1.11E+01,760,84,10
220,1.11E+01,759.9833333,83.5,10
100,1.12E+01,759.9666667,83,10
270,1.12E+01,759.95,82.5,10
330,1.12E+01,759.9333333,82,10
260,1.13E+01,759.9166667,81.5,10
310,1.13E+01,759.9,81,10
430,1.13E+01,759.9166667,80.5,9.833333333
420,1.13E+01,759.9333333,80,9.666666667
190,1.14E+01,759.95,79.5,9.5
110,1.14E+01,759.9666667,79,9.333333333
120,1.14E+01,759.9833333,78.5,9.166666667
120,1.14E+01,760,78,9
110,1.13E+01,760,79,9
120,1.12E+01,760,80,9
120,1.11E+01,760,81,9
150,1.10E+01,760,82,9
490,1.09E+01,760,83,9
580,1.08E+01,760,84,9
350,1.08E+01,759.9666667,84.33333333,9
80,1.07E+01,759.9333333,84.66666667,9
90,1.07E+01,759.9,85,9
80,1.07E+01,759.8666667,85.33333333,9
180,1.06E+01,759.8333333,85.66666667,9
400,1.06E+01,759.8,86,9
300,1.06E+01,759.8,86.83333333,9
90,1.05E+01,759.8,87.66666667,9
80,1.04E+01,759.8,88.5,9
70,1.04E+01,759.8,89.33333333,9
60,1.04E+01,759.8,90.16666667,9
80,1.03E+01,759.8,91,9
80,1.03E+01,759.8,91.16666667,9
70,1.03E+01,759.8,91.33333333,9
80,1.03E+01,759.8,91.5,9
70,1.03E+01,759.8,91.66666667,9
230,1.03E+01,759.8,91.83333333,9
350,1.03E+01,759.8,92,9
70,1.03E+01,759.8,92.33333333,9
50,1.02E+01,759.8,92.66666667,9
60,1.02E+01,759.8,93,9
60,1.02E+01,759.8,93.33333333,9
70,1.01E+01,759.8,93.66666667,9
60,1.01E+01,759.8,94,9
50,1.01E+01,759.7666667,94.16666667,9
50,1.01E+01,759.7333333,94.33333333,9
60,1.02E+01,759.7,94.5,9
50,1.02E+01,759.6666667,94.66666667,9
50,1.02E+01,759.6333333,94.83333333,9
70,1.02E+01,759.6,95,9
70,1.02E+01,759.6,95,8.666666667
60,1.02E+01,759.6,95,8.333333333
60,1.03E+01,759.6,95,8
60,1.03E+01,759.6,95,7.666666667
50,1.03E+01,759.6,95,7.333333333
60,1.03E+01,759.6,95,7
50,1.03E+01,759.5833333,95.16666667,6.833333333
40,1.02E+01,759.5666667,95.33333333,6.666666667
50,1.02E+01,759.55,95.5,6.5
50,1.02E+01,759.5333333,95.66666667,6.333333333
50,1.01E+01,759.5166667,95.83333333,6.166666667
50,1.01E+01,759.5,96,6
40,1.02E+01,759.4833333,95.33333333,6.333333333
50,1.02E+01,759.4666667,94.66666667,6.666666667
40,1.03E+01,759.45,94,7
40,1.04E+01,759.4333333,93.33333333,7.333333333
50,1.04E+01,759.4166667,92.66666667,7.666666667
40,1.05E+01,759.4,92,8
50,1.04E+01,759.35,93.16666667,7.166666667
50,1.03E+01,759.3,94.33333333,6.333333333
50,1.03E+01,759.25,95.5,5.5
50,1.02E+01,759.2,96.66666667,4.666666667
40,1.01E+01,759.15,97.83333333,3.833333333
40,1.00E+01,759.1,99,3
40,9.92E+00,759.0666667,98.33333333,3.666666667
50,9.83E+00,759.0333333,97.66666667,4.333333333
50,9.75E+00,759,97,5
40,9.67E+00,758.9666667,96.33333333,5.666666667
50,9.58E+00,758.9333333,95.66666667,6.333333333
50,9.50E+00,758.9,95,7
40,9.47E+00,758.8333333,94.83333333,6.833333333
50,9.43E+00,758.7666667,94.66666667,6.666666667
40,9.40E+00,758.7,94.5,6.5
40,9.37E+00,758.6333333,94.33333333,6.333333333
40,9.33E+00,758.5666667,94.16666667,6.166666667
50,9.30E+00,758.5,94,6
50,9.33E+00,758.45,93.16666667,6
50,9.37E+00,758.4,92.33333333,6
50,9.40E+00,758.35,91.5,6
40,9.43E+00,758.3,90.66666667,6
40,9.47E+00,758.25,89.83333333,6
50,9.50E+00,758.2,89,6
50,9.43E+00,758.1666667,89,6
50,9.37E+00,758.1333333,89,6
60,9.30E+00,758.1,89,6
60,9.23E+00,758.0666667,89,6
60,9.17E+00,758.0333333,89,6
70,9.10E+00,758,89,6
320,9.02E+00,757.95,90,6
200,8.93E+00,757.9,91,6
60,8.85E+00,757.85,92,6
40,8.77E+00,757.8,93,6
50,8.68E+00,757.75,94,6
60,8.60E+00,757.7,95,6
80,8.62E+00,757.6333333,95.33333333,6
60,8.63E+00,757.5666667,95.66666667,6
70,8.65E+00,757.5,96,6
60,8.67E+00,757.4333333,96.33333333,6
50,8.68E+00,757.3666667,96.66666667,6
60,8.70E+00,757.3,97,6
60,8.75E+00,757.2833333,97,6
60,8.80E+00,757.2666667,97,6
60,8.85E+00,757.25,97,6
80,8.90E+00,757.2333333,97,6
80,8.95E+00,757.2166667,97,6
80,9.00E+00,757.2,97,6
70,8.93E+00,757.1666667,96.66666667,5.833333333
70,8.87E+00,757.1333333,96.33333333,5.666666667
130,8.80E+00,757.1,96,5.5
70,8.73E+00,757.0666667,95.66666667,5.333333333
70,8.67E+00,757.0333333,95.33333333,5.166666667
60,8.60E+00,757,95,5
60,8.55E+00,756.9333333,95,5.166666667
60,8.50E+00,756.8666667,95,5.333333333
60,8.45E+00,756.8,95,5.5
60,8.40E+00,756.7333333,95,5.666666667
50,8.35E+00,756.6666667,95,5.833333333
90,8.30E+00,756.6,95,6
70,8.28E+00,756.5166667,95,5.833333333
50,8.27E+00,756.4333333,95,5.666666667
50,8.25E+00,756.35,95,5.5
50,8.23E+00,756.2666667,95,5.333333333
40,8.22E+00,756.1833333,95,5.166666667
70,8.20E+00,756.1,95,5
180,8.08E+00,756.1166667,94.33333333,5.166666667
50,7.97E+00,756.1333333,93.66666667,5.333333333
60,7.85E+00,756.15,93,5.5
150,7.73E+00,756.1666667,92.33333333,5.666666667
130,7.62E+00,756.1833333,91.66666667,5.833333333
60,7.50E+00,756.2,91,6
50,7.50E+00,756.2,90.66666667,6.166666667
50,7.50E+00,756.2,90.33333333,6.333333333
40,7.50E+00,756.2,90,6.5
90,7.50E+00,756.2,89.66666667,6.666666667
70,7.50E+00,756.2,89.33333333,6.833333333
60,7.50E+00,756.2,89,7
70,7.47E+00,756.2333333,89.5,6.666666667
70,7.43E+00,756.2666667,90,6.333333333
60,7.40E+00,756.3,90.5,6
70,7.37E+00,756.3333333,91,5.666666667
60,7.33E+00,756.3666667,91.5,5.333333333
40,7.30E+00,756.4,92,5
40,7.30E+00,756.4833333,91.66666667,5
50,7.30E+00,756.5666667,91.33333333,5
90,7.30E+00,756.65,91,5
90,7.30E+00,756.7333333,90.66666667,5
90,7.30E+00,756.8166667,90.33333333,5
100,7.30E+00,756.9,90,5
100,7.27E+00,757.0166667,88.83333333,5.166666667
90,7.23E+00,757.1333333,87.66666667,5.333333333
170,7.20E+00,757.25,86.5,5.5
600,7.17E+00,757.3666667,85.33333333,5.666666667
510,7.13E+00,757.4833333,84.16666667,5.833333333
110,7.10E+00,757.6,83,6
100,7.03E+00,757.6333333,82.66666667,6
100,6.97E+00,757.6666667,82.33333333,6
110,6.90E+00,757.7,82,6
190,6.83E+00,757.7333333,81.66666667,6
140,6.77E+00,757.7666667,81.33333333,6
90,6.70E+00,757.8,81,6
90,6.65E+00,757.85,81.16666667,6
90,6.60E+00,757.9,81.33333333,6
90,6.55E+00,757.95,81.5,6
120,6.50E+00,758,81.66666667,6
110,6.45E+00,758.05,81.83333333,6
120,6.40E+00,758.1,82,6
110,6.27E+00,758.15,82.83333333,5.666666667
100,6.13E+00,758.2,83.66666667,5.333333333
90,6.00E+00,758.25,84.5,5
90,5.87E+00,758.3,85.33333333,4.666666667
80,5.73E+00,758.35,86.16666667,4.333333333
100,5.60E+00,758.4,87,4
90,5.65E+00,758.4166667,86.83333333,4.166666667
80,5.70E+00,758.4333333,86.66666667,4.333333333
100,5.75E+00,758.45,86.5,4.5
100,5.80E+00,758.4666667,86.33333333,4.666666667
70,5.85E+00,758.4833333,86.16666667,4.833333333
40,5.90E+00,758.5,86,5
30,5.82E+00,758.5,85.83333333,5.166666667
50,5.73E+00,758.5,85.66666667,5.333333333
60,5.65E+00,758.5,85.5,5.5
70,5.57E+00,758.5,85.33333333,5.666666667
70,5.48E+00,758.5,85.16666667,5.833333333
60,5.40E+00,758.5,85,6
50,5.33E+00,758.5,84.5,5.666666667
60,5.27E+00,758.5,84,5.333333333
50,5.20E+00,758.5,83.5,5
60,5.13E+00,758.5,83,4.666666667
80,5.07E+00,758.5,82.5,4.333333333
70,5.00E+00,758.5,82,4
70,4.88E+00,758.5,82.5,4
60,4.77E+00,758.5,83,4
70,4.65E+00,758.5,83.5,4
50,4.53E+00,758.5,84,4
70,4.42E+00,758.5,84.5,4
60,4.30E+00,758.5,85,4
60,4.33E+00,758.45,85.66666667,4
70,4.37E+00,758.4,86.33333333,4
60,4.40E+00,758.35,87,4
80,4.43E+00,758.3,87.66666667,4
60,4.47E+00,758.25,88.33333333,4
50,4.50E+00,758.2,89,4
40,4.50E+00,758.15,89,4.166666667
40,4.50E+00,758.1,89,4.333333333
40,4.50E+00,758.05,89,4.5
60,4.50E+00,758,89,4.666666667
60,4.50E+00,757.95,89,4.833333333
70,4.50E+00,757.9,89,5
60,4.55E+00,757.8666667,89.16666667,4.833333333
60,4.60E+00,757.8333333,89.33333333,4.666666667
50,4.65E+00,757.8,89.5,4.5
60,4.70E+00,757.7666667,89.66666667,4.333333333
60,4.75E+00,757.7333333,89.83333333,4.166666667
50,4.80E+00,757.7,90,4
60,4.75E+00,757.6833333,89.83333333,4
70,4.70E+00,757.6666667,89.66666667,4
60,4.65E+00,757.65,89.5,4
60,4.60E+00,757.6333333,89.33333333,4
50,4.55E+00,757.6166667,89.16666667,4
50,4.50E+00,757.6,89,4
60,4.50E+00,757.6333333,89.33333333,3.833333333
50,4.50E+00,757.6666667,89.66666667,3.666666667
60,4.50E+00,757.7,90,3.5
60,4.50E+00,757.7333333,90.33333333,3.333333333
60,4.50E+00,757.7666667,90.66666667,3.166666667
60,4.50E+00,757.8,91,3
60,4.42E+00,757.8666667,91.16666667,3
60,4.33E+00,757.9333333,91.33333333,3
60,4.25E+00,758,91.5,3
60,4.17E+00,758.0666667,91.66666667,3
100,4.08E+00,758.1333333,91.83333333,3
70,4.00E+00,758.2,92,3
70,3.98E+00,758.3,91.33333333,3.166666667
90,3.97E+00,758.4,90.66666667,3.333333333
190,3.95E+00,758.5,90,3.5
310,3.93E+00,758.6,89.33333333,3.666666667
230,3.92E+00,758.7,88.66666667,3.833333333
170,3.90E+00,758.8,88,4
320,3.97E+00,758.9,87.16666667,4
300,4.03E+00,759,86.33333333,4
90,4.10E+00,759.1,85.5,4
90,4.17E+00,759.2,84.66666667,4
90,4.23E+00,759.3,83.83333333,4
120,4.30E+00,759.4,83,4
360,4.47E+00,759.4666667,81.5,4.333333333
220,4.63E+00,759.5333333,80,4.666666667
220,4.80E+00,759.6,78.5,5
410,4.97E+00,759.6666667,77,5.333333333
190,5.13E+00,759.7333333,75.5,5.666666667
80,5.30E+00,759.8,74,6
70,5.40E+00,759.8333333,72.83333333,6.333333333
70,5.50E+00,759.8666667,71.66666667,6.666666667
350,5.60E+00,759.9,70.5,7
340,5.70E+00,759.9333333,69.33333333,7.333333333
340,5.80E+00,759.9666667,68.16666667,7.666666667
340,5.90E+00,760,67,8
220,6.02E+00,760.0333333,66.5,8
70,6.13E+00,760.0666667,66,8
90,6.25E+00,760.1,65.5,8
80,6.37E+00,760.1333333,65,8
70,6.48E+00,760.1666667,64.5,8
70,6.60E+00,760.2,64,8
70,6.52E+00,760.1666667,64.16666667,7.666666667
120,6.43E+00,760.1333333,64.33333333,7.333333333
90,6.35E+00,760.1,64.5,7
100,6.27E+00,760.0666667,64.66666667,6.666666667
100,6.18E+00,760.0333333,64.83333333,6.333333333
240,6.10E+00,760,65,6
420,5.90E+00,760.1333333,68.66666667,6
200,5.70E+00,760.2666667,72.33333333,6
120,5.50E+00,760.4,76,6
120,5.30E+00,760.5333333,79.66666667,6
120,5.10E+00,760.6666667,83.33333333,6
220,4.90E+00,760.8,87,6
160,4.93E+00,760.8666667,85.83333333,6
130,4.97E+00,760.9333333,84.66666667,6
110,5.00E+00,761,83.5,6
